	plan_id	state	metal_level	rate	rate_area
11011	70103ZU6774414	IN	Silver	359.6	6
3783	45129IU0913175	IN	Silver	359.94	6
2608	38003VL9547096	IN	Silver	359.96	2
799	41001SW5915466	IN	Silver	360.16	11
2114	95100BY4753503	IN	Silver	361.25	11
5994	63810ST0462194	IN	Silver	362.47	2
20628	05314UT4402315	IN	Silver	363.07	17
1419	85438YX8550907	IN	Silver	363.12	10
19832	30591WW7456010	IN	Silver	363.42	17
10657	46470UF5369843	IN	Silver	363.48	12
15253	32371GQ7827854	IN	Silver	363.56	2
21259	59073WN4572543	IN	Silver	363.66	11
216	58119OD8933631	IN	Silver	364.79	13
9453	28180EH3838448	IN	Silver	365.24	11
15336	69722UX7268455	IN	Silver	365.33	12
14841	73007YI6299346	IN	Silver	366.46	8
20215	75050YV3687902	IN	Silver	366.49	11
3431	39802VF4529088	IN	Silver	366.62	7
6660	95555BM0457126	IN	Silver	366.62	5
19710	49069SR2015106	IN	Silver	367.58	11
6085	48603PU0183699	IN	Silver	367.59	11
6693	80829TE0277528	IN	Silver	367.98	10
13129	99021GM5432557	IN	Silver	368.83	2
13012	68170DY8046821	IN	Silver	368.91	11
6778	15547EV2217756	IN	Silver	368.98	5
21825	55869HJ0899426	IN	Silver	368.98	7
15270	83345VT4284645	IN	Silver	369.08	10
4178	66867BC9681198	IN	Silver	369.2	17
12093	10458NX9257304	IN	Silver	369.23	10
6980	29775VC8682099	IN	Silver	369.94	2
6384	61078CQ0431934	IN	Silver	370.03	8
7483	93677BJ9263969	IN	Silver	370.38	8
9955	75297SK2530033	IN	Silver	370.64	12
4014	41507UK5188891	IN	Silver	370.77	11
19735	12120SY4569861	IN	Silver	371.1	10
6078	35754TM6296100	IN	Silver	371.19	13
4688	96810ZG4490607	IN	Silver	371.27	2
11979	57997UE1446813	IN	Silver	372.18	5
18323	80556HT1134111	IN	Silver	372.18	7
16120	86957CX4934516	IN	Silver	372.27	1
8915	86432RR0806287	IN	Silver	372.58	8
15873	39261KL4478988	IN	Silver	372.58	3
20494	45039UL2853415	IN	Silver	372.58	11
18778	54266EM6150905	IN	Silver	373.07	7
548	92864ST5394191	IN	Silver	373.13	11
18461	99210OF3486714	IN	Silver	373.84	11
7409	52044AS7877368	IN	Silver	373.9	10
8204	73203IP1952093	IN	Silver	375.02	15
9282	08166UP5610437	IN	Silver	375.18	13
11349	42525LC1189031	IN	Silver	375.18	15
15958	86360OM9248783	IN	Silver	375.22	2
18158	73967XJ6378140	IN	Silver	375.22	1
16358	05460EI4610152	IN	Silver	375.49	1
20000	60292MI2592732	IN	Silver	375.49	2
16425	54493YN8767884	IN	Silver	375.52	2
14346	92558RL5263604	IN	Silver	376.1	9
16445	13200HP7234630	IN	Silver	376.1	10
5186	77918GW3364900	IN	Silver	376.5	11
6008	61992UB1872306	IN	Silver	376.5	6
18690	23086UW4376569	IN	Silver	376.5	5
7695	56815RU6779619	IN	Silver	376.58	14
4805	74474XX0749057	IN	Silver	376.78	5
16375	98031FW7194552	IN	Silver	376.78	6
19659	59785NL9558139	IN	Silver	376.78	11
8795	68561EK5184802	IN	Silver	377.43	15
2912	79882QK1210443	IN	Silver	377.48	11
12104	64021UL0214602	IN	Silver	377.84	11
2346	98824VD0953991	IN	Silver	378.06	8
13380	74115DE3632908	IN	Silver	379.49	13
20898	03293IO2038317	IN	Silver	380.48	8
17836	85219WR0818602	IN	Silver	380.62	13
5824	51979DK6696842	IN	Silver	380.7	15
5903	04307VX0127352	IN	Silver	381.94	13
21416	34446DS6807695	IN	Silver	382.33	11
18826	16455VO7930258	IN	Silver	382.7	1
2150	69568XT7962850	IN	Silver	383.48	11
3073	67761CC3637525	IN	Silver	383.49	1
14087	05653BX8199227	IN	Silver	383.49	2
15931	57775MK1583854	IN	Silver	383.78	8
18002	45148SD3504217	IN	Silver	384.78	2
1027	41782GI2354152	IN	Silver	384.8	5
6032	99892FH5982623	IN	Silver	384.8	6
8788	15864DB1369251	IN	Silver	384.8	11
1900	02294ZI4903749	IN	Silver	384.97	13
13181	94062RB5318361	IN	Silver	385.25	13
20989	62703OE9372149	IN	Silver	385.94	2
17072	19098JV1176029	IN	Silver	386.42	1
3659	43891XW4630825	IN	Silver	386.63	10
14564	15589VO9442555	IN	Silver	386.63	9
2730	83199QV7615098	IN	Silver	386.79	1
17005	77565DS0969555	IN	Silver	387.12	14
18327	53738UW6883216	IN	Silver	387.24	13
3819	24812PB6161106	IN	Silver	387.3	13
13642	90039VQ6054286	IN	Silver	387.52	17
3181	85346DO8998292	IN	Silver	390.39	9
8539	16238XQ3312963	IN	Silver	390.39	10
1314	02489RW3079899	IN	Silver	390.77	9
20622	73869NU8188052	IN	Silver	390.77	10
2326	35398CT0019843	IN	Silver	390.89	14
15587	17221TI5356225	IN	Silver	391.27	14
21339	72444YI3503149	IN	Silver	391.37	16
8208	59596KT0280479	IN	Silver	391.73	13
4356	98494HD4626571	IN	Silver	392.8	8
12633	03443XE4060156	IN	Silver	392.8	7
17098	85431VM2334900	IN	Silver	392.8	10
5317	42787TW7597374	IN	Silver	393.1	7
13882	61562JS9319828	IN	Silver	393.1	8
18578	62830GO7328891	IN	Silver	393.1	10
6247	83858GT5983324	IN	Silver	394.47	13
1370	48136VY7454198	IN	Silver	394.54	16
3887	45944ZR0367090	IN	Silver	394.54	12
16280	88349GZ7329663	IN	Silver	394.54	13
13009	42379UI0554900	IN	Silver	395.65	13
9832	49555BQ1749449	IN	Silver	398.2	10
2869	34085MT9417698	IN	Silver	398.91	16
21576	83269CM9006953	IN	Silver	400.75	10
20117	65360JE1168373	IN	Silver	401.39	13
5638	46956LR3931985	IN	Silver	401.47	8
14273	27350HI3728214	IN	Silver	401.47	7
19388	31770WW1778397	IN	Silver	401.47	10
4120	35590ID4218563	IN	Silver	402.6	13
4993	73296TO9900588	IN	Silver	404.04	13
9441	71672VU9662214	IN	Silver	404.23	10
21379	49587CY0294865	IN	Silver	408.66	13
20338	38387IR4218769	IN	Silver	413.96	14
5105	95208EC3781274	IN	Silver	414.32	1
10834	87055DR9849843	IN	Silver	418.74	13
8113	97950LQ1541278	IN	Silver	420.0	13
18172	27378YC8144014	IN	Silver	421.91	14
14400	78000NF8936422	IN	Silver	422.28	1
17536	24529DT3211913	IN	Silver	441.27	2
8737	46437WN7561066	IN	Silver	449.76	2
16154	42278JZ3393460	IN	Silver	450.18	8
16277	76188KN5032758	IN	Silver	450.18	12
3114	68036MS6819715	IN	Silver	455.66	4
4739	40572YV2955341	IN	Silver	458.83	8
21139	63742UT8286959	IN	Silver	458.83	12
1468	77347DD8266565	IN	Silver	464.43	4
20755	68871CS6466998	IN	Silver	465.94	17
1758	62928KM0799327	IN	Silver	474.85	3
17279	55678FX1455435	IN	Silver	474.9	17
707	25125SG4272741	IN	Silver	475.19	13
1928	67940SO7728141	IN	Silver	483.97	3
279	83290PG3226693	IN	Silver	484.32	13
16941	88829CX0676210	IN	Silver	485.19	9
5403	37747TK2918119	IN	Silver	490.2	11
17937	53680TL0735782	IN	Silver	494.51	9
8895	20401NE3263598	IN	Silver	495.2	6
17597	65889NB9095825	IN	Silver	496.48	15
17749	93899QD0008139	IN	Silver	499.62	11
6487	76262HM4212995	IN	Silver	504.72	6
16233	08819HT3497447	IN	Silver	505.19	5
16320	60897PN4856494	IN	Silver	506.03	15
7936	29831JI6425735	IN	Silver	511.47	10
1232	81831YF1298191	IN	Silver	514.91	5
14636	43332JN1106204	IN	Silver	521.31	10
11492	16914EK9678605	IN	Silver	535.21	7
15675	55715LU7462388	IN	Silver	545.49	7
16291	20154HK9889636	KS	Silver	187.02	7
212	99873NU4621955	KS	Silver	190.43	1
19281	87071UM2692556	KS	Silver	195.46	6
9822	10395PA3949671	KS	Silver	195.66	3
21359	29396MQ5833187	KS	Silver	200.68	2
3521	67506IB6834217	KS	Silver	203.49	5
5977	56834OY7425326	KS	Silver	212.35	6
8502	00755MW8233171	KS	Silver	212.35	6
923	91931WH9596546	KS	Silver	214.63	7
3814	35976IH4668621	KS	Silver	217.35	4
6845	90757XS9142812	KS	Silver	217.7	7
10042	89710SA4079725	KS	Silver	218.15	7
14223	22970GB1792843	KS	Silver	218.55	1
11252	26512SR1647736	KS	Silver	218.83	6
19297	00643BC9545946	KS	Silver	221.0	1
5712	87739MA3635539	KS	Silver	221.68	1
15808	32276JN7200294	KS	Silver	222.14	1
9005	80358FO2235342	KS	Silver	222.85	7
6655	49875EM6882171	KS	Silver	223.29	2
20685	86821KB2929885	KS	Silver	223.29	2
5044	18989DC0019830	KS	Silver	223.38	1
852	24136DT6341333	KS	Silver	224.31	6
20770	51522HU8528363	KS	Silver	224.54	3
7443	14310MQ1442006	KS	Silver	226.04	7
16246	84478MK1981513	KS	Silver	226.92	1
15390	70775HX3692071	KS	Silver	227.16	7
5399	28193UU0623361	KS	Silver	227.52	6
8297	19827JM7209094	KS	Silver	227.76	3
14107	89637NG4020233	KS	Silver	228.0	6
16042	73371UI5921028	KS	Silver	228.23	3
17404	79218LA8625910	KS	Silver	230.17	1
17863	92239EB2372457	KS	Silver	230.3	2
10304	96045SL1994530	KS	Silver	231.16	3
12059	13536TY1802754	KS	Silver	231.16	3
13644	96569HR4006348	KS	Silver	231.3	1
8287	70747OP0267739	KS	Silver	232.01	2
9293	62347QS8661194	KS	Silver	232.01	2
6106	77772BH5532674	KS	Silver	232.36	2
1767	22914KH3561750	KS	Silver	232.91	6
22130	92689XU1435159	KS	Silver	233.15	3
14933	23844BX1074830	KS	Silver	233.53	5
1359	07864SM8890556	KS	Silver	233.6	2
18240	37425PR2683662	KS	Silver	234.09	2
20969	48932GI3198547	KS	Silver	234.56	1
5113	83438MQ6743054	KS	Silver	236.24	6
19257	25933VK3391104	KS	Silver	236.48	3
1743	73933HS6388428	KS	Silver	236.85	6
19296	76134RH7763442	KS	Silver	236.85	6
15703	58215IS3593664	KS	Silver	236.88	5
20047	43459TO0876933	KS	Silver	237.37	5
13925	69789JG3234541	KS	Silver	237.4	6
7574	28449NJ2194051	KS	Silver	237.65	3
1288	26416WR0837524	KS	Silver	239.13	2
8659	25141UI7861500	KS	Silver	240.15	2
13626	60499WQ8218268	KS	Silver	240.22	7
10529	67331JK4712577	KS	Silver	240.55	3
20902	05642MI8813423	KS	Silver	242.48	5
18180	19800ER3136913	KS	Silver	242.55	2
13282	70831KZ4058799	KS	Silver	243.75	2
14155	52075HF7185231	KS	Silver	244.6	1
9836	06681QF9151145	KS	Silver	245.15	6
15089	51473MV9358510	KS	Silver	245.95	5
4853	09606BF8807419	KS	Silver	246.51	3
11890	98488IT5002599	KS	Silver	246.51	3
13027	16125ND2425758	KS	Silver	247.16	5
4403	82626SV0323601	KS	Silver	249.44	4
14966	21736XT0200785	KS	Silver	249.45	4
17702	40249JV6723940	KS	Silver	249.45	4
8019	02127DK3707648	KS	Silver	251.06	6
21109	69387RX1886552	KS	Silver	251.31	3
15080	42509QG7720724	KS	Silver	253.01	4
2216	98748LF6116928	KS	Silver	253.54	4
3972	48651TC8997828	KS	Silver	254.97	1
16390	72853DX6946040	KS	Silver	255.16	3
5534	93562GQ3155914	KS	Silver	257.76	2
2288	68295HI3248307	KS	Silver	259.0	4
12653	24719EX4138560	KS	Silver	259.58	4
16531	45573FA1181728	KS	Silver	261.38	5
859	88389ZW2160756	KS	Silver	262.7	4
1156	84770OL3017953	KS	Silver	264.0	4
6361	27729WC6678344	KS	Silver	265.85	4
21063	93530TI5531869	KS	Silver	265.85	4
17760	10443TS9312661	KS	Silver	266.48	1
19672	32580WY3808540	KS	Silver	273.04	1
20701	54908CF2882629	KS	Silver	275.17	4
1230	58418LB6337982	KS	Silver	275.51	5
8010	97846VW5985276	KS	Silver	275.51	7
10617	74890SU7639554	KS	Silver	275.51	7
19850	10630IM1598342	KS	Silver	275.51	5
10125	42527FR3313711	KS	Silver	279.18	4
8848	56377QR7172007	KS	Silver	285.18	7
12385	42057CH8408413	KS	Silver	285.18	5
18027	25351EQ4812413	KS	Silver	286.39	1
19573	45927FI3251805	KS	Silver	294.01	1
14176	76827SR8782157	KS	Silver	313.51	1
18615	46535CX0783031	KS	Silver	321.18	1
3326	65131MD5506867	KS	Silver	336.92	1
17713	62600HG8614008	KS	Silver	345.89	1
4612	67231FJ9117746	LA	Silver	268.96	1
1519	91802IF5800944	LA	Silver	276.43	8
6279	89442BE1135735	LA	Silver	285.33	5
21996	27996XI3132903	LA	Silver	288.09	4
16759	21566SN8732150	LA	Silver	288.15	1
11268	34571SX5771774	LA	Silver	289.16	1
15908	12628MJ7600054	LA	Silver	291.38	2
6436	05590IM8228580	LA	Silver	298.89	3
3902	38407IF9155542	LA	Silver	300.52	8
15506	61864TO6911502	LA	Silver	300.63	5
15863	14525EO0745280	LA	Silver	303.94	4
7887	22415ZZ9704697	LA	Silver	304.0	1
5343	67805YY0145536	LA	Silver	305.66	4
9927	08666RV5711926	LA	Silver	305.72	1
17397	06148CY3440814	LA	Silver	307.4	2
4586	55100ZY4874419	LA	Silver	308.5	2
6286	18788VO8964732	LA	Silver	309.15	2
12147	87539ON2405560	LA	Silver	311.43	4
14859	11270NF1300599	LA	Silver	311.49	1
19694	04936KE4725686	LA	Silver	312.78	6
11126	30927DL0845569	LA	Silver	314.22	7
21820	71119WZ3300411	LA	Silver	314.98	2
17513	02190HI3371355	LA	Silver	315.33	3
16685	46309ER1348697	LA	Silver	316.52	1
8288	27438KR2633906	LA	Silver	317.06	8
18551	48661UD5202751	LA	Silver	317.12	3
14046	16085BF0156434	LA	Silver	318.86	8
18272	43524DK0659820	LA	Silver	321.47	3
17031	51727FZ4585560	LA	Silver	322.63	1
21919	28204PU3861496	LA	Silver	323.1	3
19806	13228TQ3416060	LA	Silver	324.87	8
17442	55030LG8059961	LA	Silver	329.99	6
15118	75347ID1742901	LA	Silver	331.5	7
6237	52780LF0816046	LA	Silver	331.66	5
8154	66239MA7572397	LA	Silver	331.75	3
10580	77968LT0636002	LA	Silver	331.75	2
12477	22055BI9254976	LA	Silver	331.75	1
11971	37523PF3361691	LA	Silver	331.87	6
11262	32715YI9711425	LA	Silver	333.38	7
162	39257HO7799634	LA	Silver	335.32	3
1566	94909CP7651947	LA	Silver	335.32	2
11570	46732SQ1806358	LA	Silver	335.32	1
7464	24139UG6223041	LA	Silver	337.28	2
4643	73091UX8681743	LA	Silver	338.13	6
3175	44431BT6452216	LA	Silver	339.67	7
10694	14997XR8581200	LA	Silver	344.06	4
17120	14542SA2486489	LA	Silver	346.16	7
10573	27107TI8928641	LA	Silver	347.71	6
3007	45465MV3339269	LA	Silver	349.05	7
5891	50998QQ5866570	LA	Silver	349.05	5
8314	05557UB4489604	LA	Silver	349.05	7
10029	31751GO0661831	LA	Silver	349.05	4
10575	78989WG8159791	LA	Silver	349.05	6
11587	22311YO5843480	LA	Silver	349.05	6
13657	83928IE1426026	LA	Silver	349.05	5
14088	79741NK6504174	LA	Silver	349.05	2
14681	67470JW6442270	LA	Silver	349.05	1
15598	75113QR5686303	LA	Silver	349.05	2
17147	00639FA6957274	LA	Silver	349.05	8
17376	26420TK1583212	LA	Silver	349.05	3
17434	49944DR8955244	LA	Silver	349.05	8
18863	34775LV3829175	LA	Silver	349.05	3
19558	17976IU7459137	LA	Silver	349.05	4
21481	21270NK5731291	LA	Silver	349.05	1
11975	82716LM9969281	LA	Silver	350.33	8
5405	85225KB0062590	LA	Silver	352.0	2
8129	03893TY6472626	LA	Silver	354.09	8
2430	38990VB9149162	LA	Silver	354.33	2
12910	93033UB3202094	LA	Silver	356.74	2
11083	47685DV9071371	LA	Silver	358.32	2
5966	19817LG5843617	LA	Silver	359.49	3
15688	80877ND0661373	LA	Silver	360.76	1
9158	28155PY5259994	LA	Silver	361.61	5
16410	45942SV3200365	LA	Silver	361.87	3
10160	21426IO9620405	LA	Silver	362.92	3
14495	29116HR8436775	LA	Silver	363.23	4
17110	43614AQ0071626	LA	Silver	364.33	3
11882	05312KJ1506262	LA	Silver	365.49	5
3651	41890VV1833798	LA	Silver	365.64	4
15432	22971XQ0602237	LA	Silver	365.95	3
6495	71206UT6764550	LA	Silver	367.64	8
7316	84761BK1939458	LA	Silver	368.13	4
18454	99217PF0385308	LA	Silver	369.76	4
16041	60968FR9733851	LA	Silver	370.91	2
16678	43212YO7043759	LA	Silver	371.06	6
21135	00220YG2433906	LA	Silver	371.06	7
5726	17744BD2307002	LA	Silver	373.52	6
15874	44645RO7382632	LA	Silver	373.52	7
3347	26569MG9786339	LA	Silver	374.81	1
1756	44520DG8519303	LA	Silver	376.06	6
17390	80770HE2847128	LA	Silver	376.06	7
9881	83097VN9167449	LA	Silver	376.16	4
19512	44574HH0347306	LA	Silver	377.29	1
8228	61313EO6233557	LA	Silver	377.73	7
10108	48494NB0753582	LA	Silver	377.73	6
2544	87036DT7239602	LA	Silver	378.46	7
2242	38771CI4330972	LA	Silver	378.55	8
13944	55035KY9304611	LA	Silver	378.8	3
4890	40873CM5184256	LA	Silver	379.86	1
19225	50327SI9184329	LA	Silver	380.15	6
921	42712DO4675698	LA	Silver	381.06	8
18547	01886YI6931883	LA	Silver	381.5	2
538	09489DA1954065	LA	Silver	381.54	1
9429	63347OS9810156	LA	Silver	382.64	5
21840	05606GM9412939	LA	Silver	382.75	4
12004	37881FP4025809	LA	Silver	383.65	8
19467	27297SU5129288	LA	Silver	385.17	5
167	57957DM4208068	LA	Silver	385.35	8
4328	15876YO0169987	LA	Silver	387.79	5
7190	53965OB9514528	LA	Silver	389.51	5
7442	73870WB0287486	LA	Silver	389.62	3
969	08529NR9957461	LA	Silver	391.0	7
1874	35774RY2782112	LA	Silver	391.0	6
5319	94143EH1677329	LA	Silver	393.68	4
2692	22230PX5446868	LA	Silver	394.94	1
1837	21746XV9792937	LA	Silver	397.99	1
13148	85358YW1019870	LA	Silver	398.37	8
12945	79065PG4725078	LA	Silver	398.89	8
2055	72887SN5332042	LA	Silver	402.16	7
3202	33486CS3857454	LA	Silver	402.16	6
14430	38203JK7440558	LA	Silver	403.19	5
15420	33702KU3700131	LA	Silver	406.22	1
5542	22156OB5455192	LA	Silver	410.28	8
21311	50572CT5133522	LA	Silver	414.71	5
20236	27452RM2090707	ME	Silver	267.93	1
17416	65447YG2623421	ME	Silver	274.87	1
8721	01913IP3801965	ME	Silver	287.6	1
9075	73123IB3756504	ME	Silver	290.37	1
19727	11769UM6374055	ME	Silver	291.54	1
10103	47636VC1024360	ME	Silver	292.39	1
7370	13903WT2311668	ME	Silver	297.11	1
2879	11420UZ4660261	ME	Silver	298.03	2
4311	60585ZW7272304	ME	Silver	302.14	1
72	52643TK3267610	ME	Silver	305.27	1
20545	88859WY2597341	ME	Silver	311.43	2
1835	43554NJ6863284	ME	Silver	314.84	2
4091	06339DY2450699	ME	Silver	315.02	3
17734	02139OJ0086143	ME	Silver	317.03	2
20846	57537VH7708320	ME	Silver	325.51	1
4650	66655WZ2527004	ME	Silver	330.99	2
8005	14494WG1221427	ME	Silver	332.78	3
973	54190XI2908861	ME	Silver	334.29	2
14853	30929NL9916182	ME	Silver	334.39	3
17808	17784CM3355911	ME	Silver	335.1	3
21206	36901NK6703293	ME	Silver	338.89	2
21408	75387MI2866054	ME	Silver	345.35	2
7249	60619JO1511046	ME	Silver	349.85	3
2678	32781PF9209872	ME	Silver	351.21	2
8669	64503RH1617709	ME	Silver	352.94	2
20663	27518OB4257168	ME	Silver	354.86	1
12693	13600QS5233457	ME	Silver	358.94	3
17966	31758TY7366795	ME	Silver	363.86	3
10821	79743TA5703971	ME	Silver	364.08	1
7259	98903UH2966414	ME	Silver	364.43	4
1814	88593HR8393288	ME	Silver	370.25	3
19599	48595RE2775191	ME	Silver	370.81	3
3099	50163AN1069459	ME	Silver	373.02	3
14287	06037JF2392444	ME	Silver	373.05	3
18549	49048NL3315563	ME	Silver	377.1	3
13605	11259IT3854336	ME	Silver	384.98	4
4496	32765FN4244377	ME	Silver	386.67	2
7379	50095DC1895044	ME	Silver	387.66	4
4083	96772LH6054139	ME	Silver	394.04	3
19307	00595JX9564640	ME	Silver	396.71	2
21269	80548GN9192095	ME	Silver	404.27	3
14662	47112RB0976181	ME	Silver	404.73	4
3476	31820WM8675803	ME	Silver	406.26	3
15130	37744LD6309771	ME	Silver	411.22	3
6356	58775IV3251596	ME	Silver	430.24	4
5358	04127CE9475712	ME	Silver	431.57	4
19185	99443UI6568910	ME	Silver	433.46	4
17600	73188OQ0391402	ME	Silver	472.08	4
6657	62572JC4179445	ME	Silver	477.85	4
8312	04663WY2036620	ME	Silver	504.57	4
18570	58932QO6333380	ME	Silver	517.67	4
20292	95252MV3572719	MI	Silver	213.09	12
7472	11309FV2318796	MI	Silver	213.98	1
18032	65795SC3655118	MI	Silver	215.0	2
7364	67382QD8007622	MI	Silver	221.63	12
13348	57064PO3187113	MI	Silver	223.86	1
729	05159EE7391146	MI	Silver	225.81	12
444	83094CD6354554	MI	Silver	228.38	1
18977	32927IQ5519791	MI	Silver	228.38	2
11172	52289PB5705121	MI	Silver	230.12	1
21251	88884UT0048502	MI	Silver	232.36	1
21589	63010YD3983335	MI	Silver	232.59	1
18678	58226VV2562777	MI	Silver	233.26	1
14239	09791KJ5366115	MI	Silver	237.0	5
19073	55595DM1107152	MI	Silver	237.0	2
20477	26496EV1186216	MI	Silver	237.0	1
17146	01259ZT4700627	MI	Silver	237.52	2
20789	36283GX4983677	MI	Silver	237.52	1
4064	49981OF4508872	MI	Silver	242.06	2
190	30556NN8314092	MI	Silver	248.32	14
16924	81459LX0902101	MI	Silver	248.84	2
12978	66903HL0389740	MI	Silver	248.99	5
13589	27224FD1554806	MI	Silver	248.99	6
14562	23068NN4976770	MI	Silver	248.99	8
22176	01367KZ2798378	MI	Silver	248.99	13
10885	30894DS0009664	MI	Silver	249.65	14
2619	59256ER3714051	MI	Silver	250.33	8
7892	16770GJ2210277	MI	Silver	250.33	6
12389	28243ZT5206988	MI	Silver	250.33	13
12406	27434PN6832009	MI	Silver	250.33	5
20606	24364OT5338405	MI	Silver	250.94	2
22124	25441RD2850003	MI	Silver	250.94	1
1379	24758PY6155485	MI	Silver	251.26	2
1358	23093LV4611335	MI	Silver	251.5	2
16714	94463IQ7028341	MI	Silver	252.23	2
20773	89500ZB5770125	MI	Silver	255.31	12
8382	66135NM8483723	MI	Silver	255.59	14
12347	41146FG0392018	MI	Silver	256.17	14
8887	32805KF1416981	MI	Silver	256.28	6
13096	45749KX3427422	MI	Silver	256.28	13
16253	83399HY9860418	MI	Silver	256.28	5
21613	18556WF8444751	MI	Silver	256.28	8
8079	93782HK0007122	MI	Silver	256.86	6
10338	84094BB8473375	MI	Silver	256.86	13
13214	34308UQ3616359	MI	Silver	256.86	8
15068	07148FO6662367	MI	Silver	256.86	5
9032	95201MO0260660	MI	Silver	257.36	5
15188	20430KC3215059	MI	Silver	257.36	8
12105	54555RJ2847544	MI	Silver	257.43	6
18039	86279FL7486547	MI	Silver	257.43	5
1910	67680QY3956468	MI	Silver	257.5	2
3309	14690NB1921436	MI	Silver	257.5	3
11893	43129UY4737433	MI	Silver	257.5	5
18224	45638HD9090588	MI	Silver	257.5	2
20995	84307YD5543883	MI	Silver	257.5	5
21494	25597LB4174208	MI	Silver	257.5	3
13351	56422NR9449999	MI	Silver	258.64	4
9354	77720KB1163855	MI	Silver	259.31	1
15347	69531HC1430797	MI	Silver	259.31	1
2928	06739QG8298700	MI	Silver	261.0	2
2929	29586FE4448954	MI	Silver	261.0	1
2498	71072RG9275255	MI	Silver	261.21	3
21610	96396LZ9573140	MI	Silver	261.51	14
4272	94107MI6501946	MI	Silver	262.22	6
9418	70800LZ5511604	MI	Silver	262.22	8
12375	34221UW7133624	MI	Silver	262.22	13
21018	36451ZY4839461	MI	Silver	262.22	5
19778	11138UF0175134	MI	Silver	262.73	14
6110	02604MC7520528	MI	Silver	262.76	14
7588	77103PH8710081	MI	Silver	263.27	2
10129	37979HC7928265	MI	Silver	263.27	2
10688	78006NH5873289	MI	Silver	263.27	3
12338	63061IO0741895	MI	Silver	263.27	5
13150	45779BF4865043	MI	Silver	263.27	5
13861	12972BU4874272	MI	Silver	263.27	3
7594	50581CN5325373	MI	Silver	263.48	6
13553	52953DV9398037	MI	Silver	263.48	5
17232	38266CS8012084	MI	Silver	263.48	8
22169	58687UI0858260	MI	Silver	263.48	13
8586	18810PD3694301	MI	Silver	264.61	15
5593	59297ES5139616	MI	Silver	265.13	1
13167	93593MO7129873	MI	Silver	265.13	1
1267	72768KU8783838	MI	Silver	265.54	15
18862	81658FO2903268	MI	Silver	265.54	12
4197	23857EU6771103	MI	Silver	265.92	11
18555	82879DU8386878	MI	Silver	266.05	15
2303	39771YK5116142	MI	Silver	266.27	12
12954	62752HS9770073	MI	Silver	266.78	15
14871	66868NS3918382	MI	Silver	266.78	12
13551	13502PW4239379	MI	Silver	267.33	13
15260	15832ZH6753437	MI	Silver	267.35	11
8227	86717QJ8175440	MI	Silver	267.67	5
9841	17432ZX3182133	MI	Silver	267.67	8
1413	81563VX1664500	MI	Silver	267.7	12
14532	50619CM6385544	MI	Silver	269.0	4
9582	80629BI1409853	MI	Silver	269.67	7
5660	72012MR6295730	MI	Silver	270.1	14
3701	97666CE7851499	MI	Silver	270.15	14
500	92862ZB7649650	MI	Silver	270.83	6
1557	33078LX7832822	MI	Silver	270.83	8
4758	65736JJ1361102	MI	Silver	270.83	13
5178	27563HA6746672	MI	Silver	270.83	5
2990	98653WU0700020	MI	Silver	270.88	8
5914	37113RJ1081349	MI	Silver	270.88	13
6930	02416TM1509058	MI	Silver	270.88	5
7256	74314VK9205064	MI	Silver	270.88	6
755	31853HU7487127	MI	Silver	271.18	14
1541	06282NN1022636	MI	Silver	271.68	3
1713	44070PB9319805	MI	Silver	272.38	15
11504	17811PU4239627	MI	Silver	272.75	10
16546	84380XE4292110	MI	Silver	272.99	15
7478	63238CT7451445	MI	Silver	273.26	14
5197	28549QW3248839	MI	Silver	273.65	1
10458	49053VY3733870	MI	Silver	273.65	2
15180	95920RU9088550	MI	Silver	273.71	11
8526	54299GC7555073	MI	Silver	274.07	12
4131	20178NI7661387	MI	Silver	274.32	11
15706	00977SM4085758	MI	Silver	274.68	12
2182	09377OG8737584	MI	Silver	275.07	9
5741	39152LZ4455788	MI	Silver	275.89	6
1796	92695CE2586198	MI	Silver	276.18	15
7335	66355WO6437363	MI	Silver	278.41	12
2662	61439NB3313364	MI	Silver	278.57	3
5154	93770FH1133944	MI	Silver	278.57	2
21457	73671QS4163184	MI	Silver	278.57	1
